ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
SERV,2024-12-09,news_gap,11.8,12.8,11.98,8.4746,1.5254,-6.4063,2.4778,7.5169,3.4203,0.2029,93.617,2024-12-10,11.82,13.74,16.2437,18.74,18.84,56.4274,57.2621,True,False,pr,[pr] Serve Robotics Announces Appointment of Lily Sarafan to its Board of Directors,,Industrials,Industrial - Machinery,706848231.0,200670990.0,201M,35632752.0,738580920.76,300M-1B,300M-1B
RGTI,2024-11-25,news_gap,1.74,2.63,2.75,51.1494,58.046,4.5627,4.078,7.398,12.5427,7.8462,100.0,2024-11-26,2.38,2.2,-7.563,15.44,12.66,461.4545,360.3636,True,False,pr,[pr] Rigetti Announces Successful Completion of $100 Million At-the-Market Equity Offering,,Technology,Computer Hardware,6338845173.0,754093450.0,754M,19666537.885,913415250.0,300M-1B,1B-10B
QUBT,2024-11-14,news_gap,2.66,3.67,4.4,37.9699,65.4135,19.891,2.6407,13.6543,14.3787,4.7907,97.6139,2024-11-15,2.93,3.1,5.802,11.08,9.83,151.8182,123.4091,True,True,pr,"[pr] Quantum Computing, Inc. Announces Registered Direct Offering of $40 Million Priced At-The-Market Under Nasdaq Rules","[pr] Quantum Computing, Inc. Secures First Order For TFLN Photonic Chip Foundry",Technology,Computer Hardware,1713226902.0,1023525426.0,1.0B,3695249.0,600600000.0,300M-1B,1B-10B
CAPR,2024-09-24,news_gap,5.97,8.43,9.1,41.206,52.4288,7.9478,2.3454,4.7964,17.5686,10.9309,99.8631,2024-09-25,9.97,10.34,3.7111,21.39,17.79,135.0549,95.4945,True,True,pr,[pr] Capricor Therapeutics Announces Intent to File Biologics License Application for Full Approval of Deramiocel for the Treatment of Duchenne Muscular Dystrophy Cardiomyopathy,"[pr] Capricor Therapeutics to Provide Duchenne Muscular Dystrophy Program Update on September 24, 2024",Healthcare,Biotechnology,1666295837.0,277807530.0,278M,737517.68,416025182.3,300M-1B,1B-10B
LUNR,2024-08-30,news_gap,4.82,5.95,4.97,23.444,3.112,-16.4706,3.1182,6.1947,7.5185,0.5024,99.5702,2024-09-03,4.96,5.2,4.8387,7.57,7.86,52.3139,58.1489,False,True,pr,,[pr] Intuitive Machines Strengthens Lunar Service Capabilities with $116.9 million NASA Lunar Contract Award,Industrials,Aerospace & Defense,5114265675.0,240715687.8,241M,18604178.0,792081657.99,300M-1B,1B-10B
WGS,2024-04-30,news_gap,11.0,14.28,17.07,29.8182,55.1818,19.5378,1.8629,7.8481,16.0067,7.0313,99.8855,2024-05-01,17.04,20.92,22.77,20.39,28.69,19.4493,68.0726,False,True,pr,,[pr] GeneDx Reports First Quarter 2024 Financial Results and Business Highlights,Healthcare,Medical - Healthcare Information Services,2334610000.0,124371985.86,124M,1617377.315,506774160.0,300M-1B,1B-10B
ARQT,2023-12-18,news_gap,2.44,3.06,2.54,25.4098,4.0984,-16.9935,3.7257,6.5388,6.8202,0.6268,100.0,2023-12-19,2.4,2.56,6.6667,3.25,9.48,27.9528,273.2283,False,True,pr,,"[pr] FDA Approves Arcutis’ ZORYVE® (roflumilast) Topical Foam, 0.3% for the Treatment of Seborrheic Dermatitis in Individuals Aged 9 Years and Older",Healthcare,Biotechnology,3078508608.0,114866110.12,115M,5193930.895,317710820.0,300M-1B,1B-10B
ARDX,2023-10-18,news_gap,3.45,3.92,3.91,13.6232,13.3333,-0.2551,1.4085,4.6293,9.672,2.8802,99.3617,2023-10-19,3.83,3.635,-5.0914,4.03,6.28,3.0691,60.6138,True,True,pr,"[pr] Ardelyx to Report Third Quarter 2023 Financial Results on October 31, 2023","[pr] Ardelyx Announces Amendment of Debt Financing Agreement with SLR Capital Partners to Provide $50 Million of Additional Committed Capital || [pr] FDA Approves XPHOZAH® (tenapanor), a First-in-Class Phosphate Absorption Inhibitor",Healthcare,Biotechnology,1632861690.0,228865468.88,229M,20192533.14,965883390.0,300M-1B,1B-10B
AUPH,2023-01-03,news_gap,4.32,5.64,5.94,30.5556,37.5,5.3191,3.8701,5.6498,7.8953,6.6374,99.6488,2023-01-04,6.055,6.72,10.9827,9.32,9.17,56.9024,54.3771,True,False,pr,[pr] Aurinia Reports New Inducement Grants Under Nasdaq Listing Rule 5635(c)(4) || [pr] Aurinia Announces LUPKYNIS® (voclosporin) Patent Challenge Settlement Reached With Sun Pharmaceuticals,,Healthcare,Biotechnology,2056345980.0,109930647.42,110M,7174906.41,763895880.0,300M-1B,1B-10B
TBLA,2022-11-28,news_gap,1.84,3.11,2.64,69.0217,43.4783,-15.1125,2.6564,3.8354,25.9831,11.3361,100.0,2022-11-29,2.55,2.47,-3.1373,2.54,3.81,-3.7879,44.3182,True,False,pr,"[pr] Yahoo and Taboola Enter 30-Year Commercial Agreement, Developing a Leading Offering for Advertisers, Publishers and Merchants on the Open Web; Partnership to Generate Approximately $1 Billion in Annual Revenue",,Communication Services,Internet Content & Information,1410353656.0,192216720.96,192M,1043184.675,721576289.2800001,300M-1B,1B-10B
ARDX,2022-11-17,news_gap,1.22,1.97,1.72,61.4754,40.9836,-12.6904,1.556,5.0934,39.5083,8.0465,100.0,2022-11-18,1.81,2.08,14.9171,1.76,3.14,2.3256,82.5581,False,True,pr,,[pr] Ardelyx Announces FDA Advisory Committee Votes that the Benefits of XPHOZAH® (tenapanor) Outweigh its Risks for the Control of Serum Phosphorus in Adult Patients with Chronic Kidney Disease on Dialysis || [pr] Ardelyx Stock Trading Halted Today; FDA Advisory Committee to Discuss XPHOZAH® (tenapanor) for the Control of Serum Phosphorus in Adult Patients with Chronic Kidney Disease on Dialysis,Healthcare,Biotechnology,1632861690.0,222988368.0,223M,4236185.0,424889880.0,300M-1B,1B-10B
TRVI,2022-06-29,news_gap,2.02,2.47,2.45,22.2772,21.2871,-0.8097,2.6455,9.558,8.4207,2.2271,99.6212,2022-06-30,2.45,2.81,14.6939,3.06,3.37,24.898,37.551,True,False,pr,[pr] Trevi Therapeutics Reports Positive Results from the Ph2b/3 PRISM Trial of Haduvio™ in the Treatment of Prurigo Nodularis,,Healthcare,Biotechnology,2095620490.0,158098027.15,158M,250320.21,347850284.6,300M-1B,1B-10B
SIGA,2022-05-19,news_gap,7.39,8.76,8.65,18.5386,17.0501,-1.2557,1.0276,2.4633,18.0398,6.9218,100.0,2022-05-20,9.11,12.4,36.1142,11.86,14.18,37.1098,63.9306,True,False,pr,[pr] SIGA Receives Approval from the FDA for Intravenous (IV) Formulation of TPOXX® (tecovirimat),,Healthcare,Drug Manufacturers - Specialty & Generic,401023302.0,343553866.5,344M,1269788.76,620413439.0500001,300M-1B,300M-1B
CGEM,2022-05-12,news_gap,7.31,9.08,9.0,24.2134,23.119,-0.8811,1.7198,5.1062,14.0795,4.5276,100.0,2022-05-13,9.33,10.62,13.8264,12.04,13.9,33.7778,54.4444,True,False,pr,[pr] Cullinan Oncology and Taiho Pharmaceutical Announce Strategic Collaboration to Jointly Develop and Commercialize CLN-081/TAS6417 and Taiho’s Acquisition of Cullinan Pearl,,Healthcare,Medical - Pharmaceuticals,992546700.0,131988186.0,132M,1725082.72,553122000.0,300M-1B,300M-1B
